STATUS | wrapper  | 2017/11/19 09:47:58 | --> Wrapper Started as Console
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,236 [DEBUG][$_NIOREACTOR-1-RW] release channel MySQLConnection [id=13, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=149, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,236 [WARN ][$_NIOREACTOR-0-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=4, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=142, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@2c2dfeb3], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,236 [DEBUG][$_NIOREACTOR-0-RW] release channel MySQLConnection [id=4, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=142, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,237 [DEBUG][$_NIOREACTOR-0-RW] con query sql:show slave status to con:MySQLConnection [id=7, lastTime=1511088399237, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=146, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,232 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511088399209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,239 [DEBUG][$_NIOREACTOR-2-RW] con query sql:show slave status to con:MySQLConnection [id=14, lastTime=1511088399238, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,241 [WARN ][$_NIOREACTOR-2-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=14, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@22730597], host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,241 [WARN ][$_NIOREACTOR-3-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=7, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=146, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@7facb06d], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,241 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:39 | 2017-11-19 10:46:39,241 [DEBUG][$_NIOREACTOR-3-RW] release channel MySQLConnection [id=7, lastTime=1511088399233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=146, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,216 [DEBUG][Timer1] con query sql:show slave status to con:MySQLConnection [id=14, lastTime=1511088409216, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,217 [DEBUG][Timer1] con query sql:show slave status to con:MySQLConnection [id=6, lastTime=1511088409217, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=139, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,218 [WARN ][$_NIOREACTOR-2-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=14, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@2d740e2c], host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,218 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,218 [DEBUG][Timer1] con query sql:show slave status to con:MySQLConnection [id=12, lastTime=1511088409218, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=147, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,219 [DEBUG][$_NIOREACTOR-2-RW] con query sql:show slave status to con:MySQLConnection [id=14, lastTime=1511088409219, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,220 [WARN ][$_NIOREACTOR-0-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=12, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=147, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@1e4e8204], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,221 [DEBUG][$_NIOREACTOR-0-RW] release channel MySQLConnection [id=12, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=147, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,221 [DEBUG][$_NIOREACTOR-0-RW] con query sql:show slave status to con:MySQLConnection [id=11, lastTime=1511088409221, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=148, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,221 [WARN ][$_NIOREACTOR-2-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=14, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@3439e427], host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,222 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,222 [DEBUG][$_NIOREACTOR-2-RW] con query sql:show slave status to con:MySQLConnection [id=14, lastTime=1511088409222, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,223 [WARN ][$_NIOREACTOR-3-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=11, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=148, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@44b1d73a], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,223 [DEBUG][$_NIOREACTOR-3-RW] release channel MySQLConnection [id=11, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=148, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,224 [WARN ][$_NIOREACTOR-2-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=6, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=139, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@77a94411], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,224 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=6, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=139, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,225 [DEBUG][$_NIOREACTOR-3-RW] con query sql:show slave status to con:MySQLConnection [id=13, lastTime=1511088409224, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=149, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,225 [DEBUG][$_NIOREACTOR-2-RW] con query sql:show slave status to con:MySQLConnection [id=10, lastTime=1511088409225, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=138, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,226 [WARN ][$_NIOREACTOR-1-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=13, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=149, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@9b3f577], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,227 [DEBUG][$_NIOREACTOR-1-RW] release channel MySQLConnection [id=13, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=149, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,227 [DEBUG][$_NIOREACTOR-1-RW] con query sql:show slave status to con:MySQLConnection [id=12, lastTime=1511088409227, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=147, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,229 [WARN ][$_NIOREACTOR-0-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=12, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=147, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@ac7c70c], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,229 [WARN ][$_NIOREACTOR-2-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=14, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@5b85c9b], host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,229 [DEBUG][$_NIOREACTOR-0-RW] release channel MySQLConnection [id=12, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=147, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,230 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=14, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,230 [DEBUG][$_NIOREACTOR-0-RW] con query sql:show slave status to con:MySQLConnection [id=11, lastTime=1511088409230, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=148, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,230 [DEBUG][$_NIOREACTOR-2-RW] con query sql:show slave status to con:MySQLConnection [id=14, lastTime=1511088409230, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=172, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-master, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,232 [WARN ][$_NIOREACTOR-3-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=11, lastTime=1511088409229, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=148, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@41dcea5b], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,232 [WARN ][$_NIOREACTOR-2-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=10, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=138, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@e9e1e25], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,232 [DEBUG][$_NIOREACTOR-3-RW] release channel MySQLConnection [id=11, lastTime=1511088409229, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=true, threadId=148, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,232 [DEBUG][$_NIOREACTOR-2-RW] release channel MySQLConnection [id=10, lastTime=1511088409209, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=138, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,233 [DEBUG][$_NIOREACTOR-2-RW] con query sql:show slave status to con:MySQLConnection [id=3, lastTime=1511088409233, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=143, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,235 [WARN ][$_NIOREACTOR-3-RW] error response errno:1227, Access denied; you need (at least one of) the SUPER, REPLICATION CLIENT privilege(s) for this operation from of sql :show slave status at con:MySQLConnection [id=3, lastTime=1511088409229, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=143, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=SQLJob [ id=0,dataNodeOrDatabase=laravel_test_1,sql=show slave status,  jobHandler=io.mycat.sqlengine.OneRawSQLQueryResultHandler@2ecd16a2], host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:129) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,235 [DEBUG][$_NIOREACTOR-3-RW] release channel MySQLConnection [id=3, lastTime=1511088409229, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=143, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.backend.datasource.PhysicalDatasource:PhysicalDatasource.java:442) 
INFO   | jvm 1    | 2017/11/19 10:46:49 | 2017-11-19 10:46:49,236 [DEBUG][$_NIOREACTOR-3-RW] con query sql:show slave status to con:MySQLConnection [id=5, lastTime=1511088409236, user=zhouhao, schema=laravel_test_1, old shema=laravel_test_1, borrowed=true, fromSlaveDB=false, threadId=141, charset=latin1, txIsolation=3, autocommit=true, attachment=null, respHandler=null, host=mysql-salver, port=3306, statusSync=null, writeQueue=0, modifiedSQLExecuted=false]  (io.mycat.sqlengine.SQLJob:SQLJob.java:88) 
